filename	sentence	grader	scores	scores_tones	scores_inserts	speaker	l1	other_languages	semesters_study	pre_uni_years	gender	age	residency	birthplace
645-22-010.wav	Musani ukuhamba.	104	111111111111111	"[""0"", ""1"", ""2""]"	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
645-22-011.wav	Musani ukuhamba.	104	111111111111111	"[""0"", ""1"", ""2""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
645-22-012.wav	Musani ukuhamba.	104	100111110111111	[]	"[""0""]"	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
646-1-001.wav	Ngiyathenga.	101	11111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
646-1-001.wav	Ngiyathenga.	104	11111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
646-1-002.wav	Ngiyathenga.	101	11111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
646-1-002.wav	Ngiyathenga.	102	11111111	"[""1""]"	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
646-1-002.wav	Ngiyathenga.	104	11111111	"[""1"", ""2"", ""3""]"	"[""0""]"	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
646-1-003.wav	Ngiyathenga.	101	11111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
646-1-003.wav	Ngiyathenga.	102	11111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
646-1-003.wav	Ngiyathenga.	104	11111111	"[""2"", ""3""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
646-1-004.wav	Ngiyathenga.	101	11111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
646-1-004.wav	Ngiyathenga.	102	11111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
646-1-004.wav	Ngiyathenga.	104	11111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
646-1-005.wav	Ngiyathenga.	101	11111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
646-1-005.wav	Ngiyathenga.	104	11111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
646-1-006.wav	Ngiyathenga.	102	11111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
646-1-006.wav	Ngiyathenga.	104	11111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
646-1-007.wav	Ngiyathenga.	102	11111111	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
646-1-007.wav	Ngiyathenga.	104	11111111	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
646-1-008.wav	Ngiyathenga.	101	11111111	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
646-1-008.wav	Ngiyathenga.	102	11111111	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
646-1-008.wav	Ngiyathenga.	104	11111111	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
646-1-010.wav	Ngiyathenga.	104	11111111	[]	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
646-1-011.wav	Ngiyathenga.	104	01111111	"[""2"", ""3""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
646-1-012.wav	Ngiyathenga.	102	11111111	[]	[]	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
647-15-001.wav	Sibiza abantwana, nomfazi, nezinsizwa.	101	11111111111011111111111111111111111	"[""1""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
647-15-001.wav	Sibiza abantwana, nomfazi, nezinsizwa.	104	11011111111011111111111111111111111	"[""1"", ""2""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
647-15-002.wav	Sibiza abantwana, nomfazi, nezinsizwa.	101	11111111111111111111111111111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
647-15-002.wav	Sibiza abantwana, nomfazi, nezinsizwa.	104	11011111111011111111111111111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
647-15-003.wav	Sibiza abantwana, nomfazi, nezinsizwa.	101	11011111111111111111111111111111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
647-15-003.wav	Sibiza abantwana, nomfazi, nezinsizwa.	102	11111111111111111111111111111111110	[]	"[""34""]"	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
647-15-003.wav	Sibiza abantwana, nomfazi, nezinsizwa.	104	11011111111111111111111111111111110	"[""6"", ""7""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
647-15-004.wav	Sibiza abantwana, nomfazi, nezinsizwa.	101	11111111111111111111111111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
647-15-005.wav	Sibiza abantwana, nomfazi, nezinsizwa.	104	11111111111111111111111111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
647-15-006.wav	Sibiza abantwana, nomfazi, nezinsizwa.	101	11111111111111111111111111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
647-15-006.wav	Sibiza abantwana, nomfazi, nezinsizwa.	102	11111111111111111111111111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
647-15-006.wav	Sibiza abantwana, nomfazi, nezinsizwa.	104	11111111111111111111111111111111111	"[""10"", ""11"", ""15"", ""16""]"	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
647-15-007.wav	Sibiza abantwana, nomfazi, nezinsizwa.	104	11111111111111111111111111111111111	"[""10"", ""11"", ""15"", ""16""]"	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
647-15-008.wav	Sibiza abantwana, nomfazi, nezinsizwa.	101	11111111111011111111111110011001111	"[""13""]"	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
647-15-010.wav	Sibiza abantwana, nomfazi, nezinsizwa.	102	11111111111111111111111111111111111	[]	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
647-15-010.wav	Sibiza abantwana, nomfazi, nezinsizwa.	104	11011111111111111111111111111111111	[]	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
647-15-011.wav	Sibiza abantwana, nomfazi, nezinsizwa.	104	11111111111011111111111111111111111	"[""0"", ""1"", ""2""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
647-15-012.wav	Sibiza abantwana, nomfazi, nezinsizwa.	104	11011111011011111111111110011111011	"[""6"", ""7"", ""9"", ""10"", ""11"", ""13""]"	[]	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
648-9-001.wav	Abafazi baqotho na?	101	11111111110111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
648-9-001.wav	Abafazi baqotho na?	102	11111111110111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
648-9-002.wav	Abafazi baqotho na?	101	11111111111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
648-9-002.wav	Abafazi baqotho na?	102	11111111111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
648-9-002.wav	Abafazi baqotho na?	104	11111111011111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
648-9-003.wav	Abafazi baqotho na?	101	11111111110111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
648-9-003.wav	Abafazi baqotho na?	104	11111111110111111	"[""2"", ""3"", ""5"", ""6"", ""7"", ""9""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
648-9-004.wav	Abafazi baqotho na?	104	11111111110111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
648-9-005.wav	Abafazi baqotho na?	101	11111111110111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
648-9-005.wav	Abafazi baqotho na?	104	11111111110111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
648-9-006.wav	Abafazi baqotho na?	101	11111111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
648-9-006.wav	Abafazi baqotho na?	102	11111111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
648-9-006.wav	Abafazi baqotho na?	104	11111111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
648-9-007.wav	Abafazi baqotho na?	104	11111111111111111	"[""2"", ""3""]"	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
648-9-008.wav	Abafazi baqotho na?	101	11111111110111111	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
648-9-010.wav	Abafazi baqotho na?	102	11111111111111111	[]	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
648-9-011.wav	Abafazi baqotho na?	102	11111111111111111	[]	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
648-9-012.wav	Abafazi baqotho na?	104	11111111010101111	"[""0"", ""1"", ""2"", ""3""]"	"[""3""]"	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
649-6-001.wav	Niyasebenza lapha na?	101	1111110111111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
649-6-001.wav	Niyasebenza lapha na?	104	1111110111111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
649-6-002.wav	Niyasebenza lapha na?	101	1111111111111111111	"[""2"", ""3""]"	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
649-6-003.wav	Niyasebenza lapha na?	101	0111111111111111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
649-6-003.wav	Niyasebenza lapha na?	104	1111100111111111111	"[""3"", ""4""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
649-6-004.wav	Niyasebenza lapha na?	101	1111111111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
649-6-005.wav	Niyasebenza lapha na?	101	1111111111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
649-6-005.wav	Niyasebenza lapha na?	104	1111111111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
649-6-006.wav	Niyasebenza lapha na?	101	1111111111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
649-6-006.wav	Niyasebenza lapha na?	104	1111111111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
649-6-007.wav	Niyasebenza lapha na?	104	1111111111111111111	"[""6"", ""7""]"	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
649-6-008.wav	Niyasebenza lapha na?	101	1111111111111110111	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
649-6-008.wav	Niyasebenza lapha na?	102	1111111111111110111	[]	"[""15""]"	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
649-6-008.wav	Niyasebenza lapha na?	104	1111110111111110111	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
649-6-010.wav	Niyasebenza lapha na?	102	1111111111111111111	[]	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
649-6-011.wav	Niyasebenza lapha na?	104	1111110111111111111	"[""0"", ""1"", ""2"", ""3"", ""4"", ""6"", ""7"", ""9""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
649-6-012.wav	Niyasebenza lapha na?	104	1111100111111111111	"[""2"", ""3"", ""4"", ""9""]"	"[""0"", ""1""]"	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
65-9-001.wav	Umfazi mfushane.	101	11111111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
65-9-001.wav	Umfazi mfushane.	102	11111111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
65-9-001.wav	Umfazi mfushane.	104	11111111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
65-9-002.wav	Umfazi mfushane.	101	11111111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
65-9-002.wav	Umfazi mfushane.	104	11111111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
65-9-003.wav	Umfazi mfushane.	101	11111111111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
65-9-003.wav	Umfazi mfushane.	104	11111111111111	"[""1"", ""2"", ""5"", ""6""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
65-9-004.wav	Umfazi mfushane.	104	11111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
65-9-005.wav	Umfazi mfushane.	101	11111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
65-9-005.wav	Umfazi mfushane.	102	11111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
65-9-005.wav	Umfazi mfushane.	104	11111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
65-9-006.wav	Umfazi mfushane.	101	11111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
65-9-006.wav	Umfazi mfushane.	102	11111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
65-9-007.wav	Umfazi mfushane.	104	11111111111111	"[""4"", ""5"", ""6""]"	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
65-9-008.wav	Umfazi mfushane.	104	11111111111111	[]	"[""1"", ""8""]"	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
65-9-009.wav	Umfazi mfushane.	102	11111111011111	[]	"[""8"", ""11""]"	9	English	Afrikaans;isiZulu	1	0	F	18	Durban, South Africa	Durban, South Africa
65-9-009.wav	Umfazi mfushane.	104	11111111000000	[]	[]	9	English	Afrikaans;isiZulu	1	0	F	18	Durban, South Africa	Durban, South Africa
65-9-010.wav	Umfazi mfushane.	102	11111111111111	[]	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
65-9-011.wav	Umfazi mfushane.	104	11111111111111	[]	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
65-9-012.wav	Umfazi mfushane.	104	11111111111111	[]	"[""7""]"	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
650-8-001.wav	Bayangibiza manje.	101	1111110111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
650-8-001.wav	Bayangibiza manje.	104	0111110111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
650-8-002.wav	Bayangibiza manje.	102	1111111111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
650-8-002.wav	Bayangibiza manje.	104	0111110111111111	"[""1"", ""2"", ""3"", ""4"", ""6"", ""7""]"	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
650-8-003.wav	Bayangibiza manje.	104	0111110111111111	"[""0"", ""1"", ""2"", ""3"", ""4"", ""6"", ""7""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
650-8-004.wav	Bayangibiza manje.	101	1111011111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
650-8-004.wav	Bayangibiza manje.	102	1111111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
650-8-004.wav	Bayangibiza manje.	104	1111011111111111	"[""3""]"	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
650-8-005.wav	Bayangibiza manje.	101	1111111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
650-8-005.wav	Bayangibiza manje.	104	1111111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
650-8-006.wav	Bayangibiza manje.	101	1111111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
650-8-006.wav	Bayangibiza manje.	102	1111111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
650-8-006.wav	Bayangibiza manje.	104	1111111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
650-8-007.wav	Bayangibiza manje.	104	1111111111111111	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
650-8-008.wav	Bayangibiza manje.	101	1111111111111111	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
650-8-008.wav	Bayangibiza manje.	102	1111111111111111	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
650-8-008.wav	Bayangibiza manje.	104	0111110111111111	"[""2"", ""3"", ""4"", ""6"", ""7""]"	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
650-8-010.wav	Bayangibiza manje.	104	0111110111111111	"[""6"", ""7""]"	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
650-8-011.wav	Bayangibiza manje.	104	0111111111111111	"[""3"", ""4"", ""6"", ""7""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
650-8-012.wav	Bayangibiza manje.	104	0111110111111111	"[""3"", ""4"", ""6"", ""7""]"	[]	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
651-24-001.wav	Amanzi ayabila na?	101	11111111111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
651-24-001.wav	Amanzi ayabila na?	104	11111111111111111	"[""1"", ""2"", ""4"", ""5"", ""6"", ""9""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
651-24-002.wav	Amanzi ayabila na?	101	11111111111111111	"[""9""]"	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
651-24-002.wav	Amanzi ayabila na?	102	11111111111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
651-24-002.wav	Amanzi ayabila na?	104	11111111110111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
651-24-003.wav	Amanzi ayabila na?	101	11111111110111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
651-24-003.wav	Amanzi ayabila na?	102	11111111110111111	"[""6""]"	"[""11""]"	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
651-24-003.wav	Amanzi ayabila na?	104	11111111110111111	"[""1"", ""2""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
651-24-004.wav	Amanzi ayabila na?	101	11111111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
651-24-004.wav	Amanzi ayabila na?	102	11111111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
651-24-004.wav	Amanzi ayabila na?	104	11111111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
651-24-005.wav	Amanzi ayabila na?	101	11111111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
651-24-005.wav	Amanzi ayabila na?	104	11111111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
651-24-006.wav	Amanzi ayabila na?	101	11111111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
651-24-006.wav	Amanzi ayabila na?	104	11111111111111111	"[""1""]"	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
651-24-007.wav	Amanzi ayabila na?	104	11111111111111111	"[""1""]"	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
651-24-008.wav	Amanzi ayabila na?	101	11111111110110111	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
651-24-008.wav	Amanzi ayabila na?	104	11111111110110111	"[""1"", ""2"", ""9""]"	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
651-24-010.wav	Amanzi ayabila na?	104	11111111110111111	"[""0"", ""1"", ""2"", ""6"", ""7""]"	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
651-24-011.wav	Amanzi ayabila na?	104	11111110110111111	"[""1"", ""2"", ""6"", ""7""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
651-24-012.wav	Amanzi ayabila na?	104	11111111110111111	"[""4"", ""5"", ""6"", ""7""]"	[]	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
652-12-001.wav	Umhlobo uyajama impela.	101	110111111111111110111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
652-12-002.wav	Umhlobo uyajama impela.	101	111111111111111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
652-12-002.wav	Umhlobo uyajama impela.	104	111111111111111110111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
652-12-003.wav	Umhlobo uyajama impela.	101	111111111111111110111	"[""6""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
652-12-003.wav	Umhlobo uyajama impela.	104	110111111111111110111	"[""5"", ""6"", ""7""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
652-12-004.wav	Umhlobo uyajama impela.	101	111111111111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
652-12-004.wav	Umhlobo uyajama impela.	104	111111111111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
652-12-005.wav	Umhlobo uyajama impela.	101	111111111111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
652-12-005.wav	Umhlobo uyajama impela.	104	111111111111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
652-12-006.wav	Umhlobo uyajama impela.	101	111111111111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
652-12-006.wav	Umhlobo uyajama impela.	104	111111111111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
652-12-007.wav	Umhlobo uyajama impela.	102	111111111111111111111	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
652-12-008.wav	Umhlobo uyajama impela.	101	110101111101111110011	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
652-12-008.wav	Umhlobo uyajama impela.	104	110101111101111110011	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
652-12-010.wav	Umhlobo uyajama impela.	104	111111111111111111111	"[""6"", ""7"", ""10"", ""11""]"	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
652-12-011.wav	Umhlobo uyajama impela.	104	111101111111111110111	"[""6"", ""7"", ""10"", ""11""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
652-12-012.wav	Umhlobo uyajama impela.	104	111111111111111110111	"[""6"", ""7""]"	"[""20""]"	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
653-PHREX-001.wav	Ngiyajabula ukukwazi.	101	1111111111111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
653-PHREX-002.wav	Ngiyajabula ukukwazi.	101	1111111111110101111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
653-PHREX-003.wav	Ngiyajabula ukukwazi.	101	1111111111110101111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
